金木 [jm]	鑅
金寸 [jc]	鑆
金一 [ja]	鑇
金乂 [jx]	鑈
金皿 [jm]	鑉
金又 [jy]	鑊
車金 [ij]	鑋
金八 [jb]	鑌
目金 [oj]	鑍
金丁 [jd]	鑏
金而 [je]	鑐
金皿 [jm]	鑑
臣金 [ij]	鑒
金小 [jx]	鑔
金八 [jb]	鑕
金戍 [ju]	鑖
金氺 [ju]	鑗
金田 [jt]	鑘
金日 [jo]	鑙
金八 [jb]	鑛
金八 [jb]	鑜
金辶 [jz]	鑝
金乛 [jv]	鑞
金八 [jb]	鑟
金木 [jm]	鑠
金凵 [jk]	鑡
金心 [jx]	鑢
金灬 [jh]	鑣
金氺 [ju]	鑤
金日 [jo]	鑥
金三 [js]	鑨
金口 [jk]	鑩
金皿 [jm]	鑪
金金 [jj]	鑫
金柬 [jj]	鑭
金寸 [jc]	鑮
金韭 [jj]	鑯
金艹 [jc]	鑰
金丶 [jd]	鑱
金𧘇 [jy]	鑲
金口 [jk]	鑴
金龶 [jf]	鑵
金臣 [ji]	鑶
金耳 [je]	鑷
金土 [jt]	鑸
金乛 [jv]	鑹
金龶 [jf]	鑺
金龶 [jf]	鑼
金八 [jb]	鑽
幺金 [yj]	鑾
业金 [yj]	鑿
金犬 [jq]	钀
金又 [jy]	钁
金黑 [jh]	钂
金虫 [ji]	钃
钅乛 [jv]	钆
钅乛 [jv]	钇
钅十 [ju]	针
钅丁 [jd]	钉
钅刂 [jd]	钊
钅卜 [jb]	钋
钅了 [jl]	钌
钅土 [jt]	钍
钅千 [jq]	钎
钅川 [ji]	钏
钅丿 [jp]	钐
钅凡 [jf]	钒
钅勺 [ju]	钓
钅门 [jm]	钔
钅女 [jn]	钕
钅丿 [jp]	钖
钅叉 [ji]	钗
钅开 [jk]	钘
钅丐 [jg]	钙
钅不 [jb]	钚
钅太 [jt]	钛
钅巨 [jj]	钜
钅屯 [jt]	钝
钅少 [ju]	钞
钅中 [jv]	钟
钅内 [jn]	钠
钅人 [jr]	钡
钅乂 [jx]	钢
钅又 [jy]	钣
钅乛 [jv]	钤
钅月 [jo]	钥
钅人 [jr]	钦
钅冫 [jd]	钧
钅乌 [jw]	钨
钅厶 [js]	钩
钅几 [jj]	钪
钅方 [jf]	钫
钅火 [jh]	钬
钅十 [ju]	钭
钅丑 [ji]	钮
钅巴 [jb]	钯
钅玉 [jy]	钰
钅戋 [jj]	钱
钅正 [jv]	钲
钅甘 [jg]	钳
钅口 [jk]	钴
钅本 [jb]	钵
钅口 [jk]	钷
钅丶 [jd]	钹
钅乛 [jv]	钺
钅口 [jk]	钻
钅目 [jo]	钼
钅一 [ja]	钽
钅甲 [jj]	钾
钅田 [jt]	钿
钅由 [jy]	铀
钅失 [ju]	铁
钅白 [jb]	铂
钅龴 [js]	铃
钅乐 [jl]	铄
钅口 [jk]	铅
钅卩 [je]	铆
钅巾 [jj]	铈
钅幺 [jy]	铉
钅匕 [jb]	铊
钅必 [jb]	铋
钅匕 [jb]	铌
钅又 [jy]	铍
钅丨 [jl]	铎
钅刂 [jd]	铏
钅乛 [jv]	铐
钅匕 [jb]	铑
钅耳 [je]	铒
钅亡 [jw]	铓
钅月 [jo]	铕
钅成 [ji]	铖
钅夹 [jj]	铗
钅阝 [je]	铘
钅兀 [jw]	铙
钅土 [jt]	铚
钅彐 [je]	铛
钅口 [jk]	铜
钅口 [jk]	铝
钅巾 [jj]	铞
钅大 [jd]	铟
钅己 [jj]	铠
钅刂 [jd]	铡
钅朱 [jv]	铢
钅儿 [je]	铣
钅廴 [jz]	铤
钅厶 [js]	铥
钅口 [jk]	铦
钅十 [ju]	铧
钅王 [jw]	铨
钅朩 [jm]	铩
钅口 [jk]	铪
钅丶 [jd]	铫
钅口 [jk]	铬
钅口 [jk]	铭
钅丨 [jl]	铮
钅巴 [jb]	铯
钅乂 [jx]	铰
钅𧘇 [jy]	铱
钅产 [ji]	铲
钅儿 [je]	铳
钅丿 [jp]	铴
钅女 [jn]	铵
钅艮 [jg]	银
钅口 [jk]	铷
钅寸 [jc]	铸
钅力 [jl]	铹
钅甫 [jf]	铺
钅口 [jk]	铻
钅来 [jl]	铼
钅心 [jx]	铽
钅辶 [jz]	链
钅土 [jt]	铿
钅月 [jo]	销
钅人 [jr]	锁
钅里 [jl]	锂
钅王 [jw]	锃
钅力 [jl]	锄
钅内 [jn]	锅
钅口 [jk]	锆
钅我 [jw]	锇
钅乃 [jn]	锈
钅土 [jt]	锉
钅寸 [jc]	锊
钅丰 [jf]	锋
钅十 [ju]	锌
钅乛 [jv]	锍
钅开 [jk]	锎
钅日 [jo]	锏
钅儿 [je]	锐
钅丿 [jp]	锑
钅良 [jl]	锒
钅又 [jy]	锓
钅口 [jk]	锔
钅口 [jk]	锕
钅月 [jo]	锖
钅日 [jo]	锗
钅口 [jk]	锘
钅日 [jo]	错
钅田 [jt]	锚
钅廾 [jc]	锛
钅口 [jk]	锜
钅寸 [jc]	锝
钅果 [jg]	锞
钅匕 [jb]	锟
钅勿 [jw]	锡
钅口 [jk]	锢
钅夕 [jx]	锣
钅垂 [ji]	锤
钅龶 [jf]	锥
钅巾 [jj]	锦
钅人 [jr]	锧
钅人 [jr]	锨
钅乛 [jv]	锩
钅心 [jx]	锪
钅口 [jk]	锫
钅火 [jh]	锬
钅人 [jr]	锭
钅廴 [jz]	键
钅口 [jk]	锯
钅皿 [jm]	锰
钅田 [jt]	锱
钅大 [jd]	锲
钅央 [jy]	锳
钅白 [jb]	锴
钅寸 [jc]	锵
钅心 [jx]	锶
钅亏 [jk]	锷
钅臼 [jj]	锸
钅火 [jh]	锹
钅重 [jv]	锺
钅又 [jy]	锻
钅又 [jy]	锼
钅王 [jw]	锽
钅又 [jy]	锾
钅𧘇 [jy]	锿
钅又 [jy]	镀
钅大 [jd]	镁
钅女 [jn]	镂
钅幺 [jy]	镃
钅人 [jr]	镄
钅目 [jo]	镅
钅大 [jd]	镆
钅八 [jb]	镇
钅寸 [jc]	镈
钅丨 [jl]	镉
钅又 [jy]	镊
钅儿 [je]	镋
钅乃 [jn]	镌
钅木 [jm]	镍
钅手 [ju]	镎
钅田 [jt]	镏
钅口 [jk]	镐
钅方 [jf]	镑
钅皿 [jm]	镒
钅豕 [ju]	镓
钅八 [jb]	镔
钅口 [jk]	镕
钅小 [jx]	镖
钅土 [jt]	镗
钅又 [jy]	镘
钅月 [jo]	镚
钅丨 [jl]	镛
钅儿 [je]	镜
钅口 [jk]	镝
钅矢 [ju]	镞
钅丿 [jp]	镠
钅十 [ju]	镡
钅人 [jr]	镢
钅小 [jx]	镣
钅乀 [jn]	镤
钅日 [jo]	镥
钅攵 [jw]	镦
钅柬 [jj]	镧
钅日 [jo]	镨
钅串 [ji]	镩
钅虫 [ji]	镪
钅一 [ja]	镫
钅又 [jy]	镬
钅田 [jt]	镭
钅𧘇 [jy]	镮
钅虫 [ji]	镯
钅乀 [jn]	镰
钅心 [jx]	镱
钅小 [jx]	镲
钅灬 [jh]	镳
钅乛 [jv]	镴
钅丶 [jd]	镵
钅𧘇 [jy]	镶
一乀 [an]	長
一夭 [ay]	镺
一失 [au]	镻
一小 [ax]	镽
丿乀 [pn]	长
丨一 [la]	門
門丿 [mp]	閁
門一 [ma]	閂
門人 [mr]	閃
門人 [mr]	閄
門三 [ms]	閆
門干 [mg]	閈
門才 [mc]	閉
門开 [mk]	開
門几 [mj]	閌
門方 [mf]	閍
門厶 [ms]	閎
門王 [mw]	閏
門毛 [mm]	閐
門木 [mm]	閑
門月 [mo]	閒
門日 [mo]	間
門文 [mw]	閔
門牙 [my]	閕
門甲 [mj]	閘
門立 [ml]	閚
門平 [mp]	閛
門口 [mk]	閜
門龴 [ms]	閝
門廾 [mc]	閞
門必 [mb]	閟
門人 [mr]	閡
門口 [mk]	閣
門口 [mk]	閤
門戈 [mg]	閥
門人 [mr]	閦
門八 [mb]	閧
門土 [mt]	閨
門虫 [mi]	閩
門木 [mm]	閫
門良 [ml]	閬
門口 [mk]	閭
門廴 [mz]	閮
門少 [mu]	閯
門臼 [mj]	閰
門儿 [me]	閲
門龶 [mf]	閵
門日 [mo]	閶
乂人 [xr]	閷
門亞 [my]	閸
門电 [md]	閹
門臼 [mj]	閻
門丶 [md]	閼
門日 [mo]	閽
門一 [ma]	閾
門又 [my]	閿
門門 [mm]	闁
門乛 [mv]	闂
門犬 [mq]	闃
門女 [mn]	闄
門口 [mk]	闆
門日 [mo]	闇
門丨 [ml]	闈
門土 [mt]	闉
門口 [mk]	闊
門天 [mt]	闋
門柬 [mj]	闌
門日 [mo]	闍
門八 [mb]	闐
門木 [mm]	闑
門习 [mx]	闒
門一 [ma]	闓
門皿 [mm]	闔
門人 [mr]	闕
門馬 [mm]	闖
門口，門攵 [mk,mw]	闙
門儿 [me]	闚
門土 [mt]	闛
門一 [ma]	關
門攵 [mw]	闝
門攵 [mw]	闞
門习 [mx]	闟
門八 [mb]	闠
門丨 [ml]	闡
門十 [mu]	闢
門田 [mt]	闣
門𧘇 [my]	闤
門辶 [mz]	闥
門一 [ma]	闦
丶乛 [dv]	门
门一 [ma]	闩
门人 [mr]	闪
门三 [ms]	闫
门干 [mg]	闬
门才 [mc]	闭
门口 [mk]	问
门马 [mm]	闯
门王 [mw]	闰
门韦 [mw]	闱
门木 [mm]	闲
门厶 [ms]	闳
门日 [mo]	间
门文 [mw]	闵
门几 [mj]	闶
门心 [mx]	闷
门甲 [mj]	闸
门巾 [mj]	闹
门土 [mt]	闺
门耳 [me]	闻
门辶 [mz]	闼
门虫 [mi]	闽
门口 [mk]	闾
门己 [mj]	闿
门戈 [mg]	阀
门口 [mk]	阁
门人 [mr]	阂
门木 [mm]	阃
门乛 [mv]	阄
门儿 [me]	阅
门良 [ml]	阆
门日 [mo]	阇
门一 [ma]	阈
门电 [md]	阉
门日 [mo]	阊
门儿 [me]	阋
门又 [my]	阌
门日 [mo]	阍
门臼 [mj]	阎
门丶 [md]	阏
门丨 [ml]	阐
门柬 [mj]	阑
门犬 [mq]	阒
门口 [mk]	阔
门天 [mt]	阕
门皿 [mm]	阖
门八 [mb]	阗
门习 [mx]	阘
门人 [mr]	阙
门攵 [mw]	阚
门𧘇 [my]	阛
丿十 [pu]	阜
阝力 [el]	阞
阝人 [er]	队
阝十 [eu]	阠
阝千 [eq]	阡
阝兀 [ew]	阢
阝乞 [eq]	阣
阝也 [ey]	阤
阝十 [eu]	阧
阝乛 [ev]	阨
阝升 [eu]	阩
阝又 [ey]	阪
阝不 [eb]	阫
阝几 [ej]	阬
阝儿 [ee]	阭
阝儿 [ee]	阮
阝止 [ev]	阯
阝匕 [eb]	阰
阝井 [ej]	阱
阝方 [ef]	防
阝日 [eo]	阳
阝月 [eo]	阴
阝车 [ei]	阵
阝丨 [el]	阶
阝正 [ev]	阷
阝乛 [ev]	阸
阝厶 [es]	阹
阝氐 [ed]	阺
阝且 [eq]	阻
阝乍 [ev]	阼
阝口 [ek]	阽
阝龴 [es]	阾
阝口 [ek]	阿
阝匕 [eb]	陀
阝也 [ey]	陁
阝又 [ey]	陂
阝丙 [eb]	陃
阝寸 [ec]	附
阝小 [ex]	际
阝击 [ej]	陆
阝龙 [el]	陇
阝东 [ed]	陈
阝工 [eg]	陉
阝夕 [ex]	陊
阝乛 [ev]	陋
阝百 [eb]	陌
阝丨 [el]	降
阝朱 [ev]	陎
阝月 [eo]	陏
阝艮 [eg]	限
阝而 [ee]	陑
阝乛 [ev]	陒
阝亏 [ek]	陓
阝人 [er]	陔
阝夹 [ej]	陕
阝夂 [ew]	陖
阝月 [eo]	陗
阝工 [eg]	陘
阝乀 [en]	陙
阝止 [ev]	陚
阝土 [et]	陛
阝夾 [ej]	陜
阝入 [er]	陝
阝土 [et]	陞
阝丿 [ep]	陟
阝甫 [ef]	陠
阝人 [er]	陡
阝儿 [ee]	院
阝車 [ei]	陣
阝 [eh]	除
阝土 [et]	陧
阝人 [er]	陨
阝一 [ea]	险
阝口 [ek]	陪
阝非 [ef]	陫
阝又 [ey]	陬
阝口 [ek]	陭
阝龶 [ef]	陮
阝艹 [ec]	陯
阝厶 [es]	陰
阝米 [em]	陱
阝垂 [ei]	陲
阝東 [ed]	陳
阝十 [eu]	陴
阝夂 [ew]	陵
阝缶 [ef]	陶
阝臼 [ej]	陷
阝土 [et]	陸
阝日 [eo]	陹
阝土 [et]	陻
阝日 [eo]	陼
阝勿 [ew]	陽
阝大 [ed]	陾
阝夾 [ej]	陿
阝重 [ev]	隀
阝女 [en]	隁
阝刂 [ed]	隃
阝人 [er]	隄
阝禺 [ey]	隅
阝生 [eu]	隆
阝女 [en]	隇
阝乀 [en]	隈
阝工 [eg]	隉
阝豕 [eu]	隊
阝月 [eo]	隋
阝日 [eo]	隌
阝王 [ew]	隍
阝白 [eb]	階
阝辶 [ez]	随
阝心 [ex]	隐
阝一 [ea]	隑
阝乀 [en]	隒
阝工 [eg]	隓
阝丨 [el]	隔
阝八 [eb]	隕
阝烏 [ew]	隖
阝鬼 [eg]	隗
阝皿 [em]	隘
阝小 [ex]	隙
阝土 [et]	隚
阝小 [ex]	際
阝十 [eu]	障
阝攵 [ew]	隞
阝兀 [ew]	隢
阝丨 [el]	隣
阝八 [eb]	隤
阝一 [ea]	隥
阝十 [eu]	隦
阝辶 [ez]	隧
阝辶 [ez]	隨
阝大 [ed]	隩
阝人 [er]	險
阝八 [eb]	隫
阝乂 [ex]	隬
阝一 [ea]	隮
阝灬 [eh]	隰
阝心 [ex]	隱
阝⺗ [ex]	隳
阝三 [es]	隴
阝戈 [eg]	隵
乛乀 [vn]	隶
木乀 [mn]	隸
亻龶 [rf]	隹
丶龶 [df]	隺
亻又 [ry]	隻
亻十 [ru]	隼
亻乃 [rn]	隽
又龶 [yf]	难
弋龶 [yf]	隿
少龶 [uf]	雀
厂龶 [if]	雁
人龶 [rf]	雂
开龶 [kf]	雃
𠂇龶 [uf]	雄
牙龶 [yf]	雅
亻木 [rm]	集
户龶 [hf]	雇
矢龶 [uf]	雉
勹龶 [bf]	雊
亻乛 [rv]	雋
止龶 [vf]	雌
亠龶 [wf]	雍
且龶 [qf]	雎
⺈龶 [df]	雏
虍龶 [hf]	雐
夂龶 [wf]	雒
人龶 [rf]	雓
亻龶 [rf]	雔
冂龶 [kf]	雕
口龶 [kf]	雖
十龶 [uf]	雗
丹又 [dy]	雘
亻又 [ry]	雙
艹龶 [cf]	雚
勹龶 [bf]	雛
亠龶 [wf]	雜
亻龶 [rf]	雠
习龶 [xf]	雡
亠龶 [wf]	離
廿龶 [nf]	難
亻龶 [rf]	雥
一丶 [ad]	雨
雨亏 [yk]	雩
雨彐 [ye]	雪
雨下 [yx]	雫
雨木 [ym]	雬
雨及 [yj]	雭
雨毛 [ym]	雮
雨文 [yw]	雯
雨刀 [yd]	雰
雨方 [yf]	雱
雨厶 [es]	雲
雨力 [yl]	雳
雨立 [yl]	雴
雨央 [yy]	雵
雨龴 [ys]	零
雨田 [yt]	雷
雨甘 [yg]	雸
雨巳 [ys]	雹
雨丿 [yp]	雺
雨电，雨乛 [yd,yv]	電
雨石 [yu]	雼
雨乎 [yh]	雽
雨力 [yl]	雾
雨丶 [yd]	雿
雨而 [ye]	需
雨丨 [yl]	霁
雨木 [ym]	霂
雨乛 [yv]	霃
雨月 [yo]	霄
雨口 [yk]	霅
雨廴 [yz]	霆
雨乀 [yn]	震
雨丨 [yl]	霈
雨母 [ym]	霉
雨女 [yn]	霋
雨口 [yk]	霌
雨龶 [yf]	霍
雨女 [yn]	霎
雨非 [yf]	霏
雨厶 [ys]	霐
雨口 [yk]	霑
雨儿 [ye]	霓
雨主 [yv]	霔
雨屯 [yt]	霕
雨木 [ym]	霖
雨口 [yk]	霘
雨央 [yy]	霙
雨目 [yo]	霜
雨口 [yk]	霝
雨又 [yy]	霞
雨八 [yb]	霟
雨永 [yy]	霡
雨乀 [yn]	霢
雨八 [eb]	霣
雨田 [yt]	霤
雨乀，雨豕 [yn,yu]	霥
雨丿 [yp]	霦
雨力 [yl]	霧
雨寸 [yc]	霨
雨阝 [ye]	霩
雨壬 [yr]	霪
雨白 [yb]	霫
雨八 [yb]	霬
雨乛 [yv]	霭
雨乛 [yv]	霮
雨一 [ya]	霯
雨攵 [yw]	霰
雨口 [yk]	霱
雨口 [yk]	露
雨生 [yu]	霳
雨一 [ya]	霵
雨方 [yf]	霶
雨勿 [yw]	霷
雨月 [yo]	霸
雨十 [yu]	霹
雨攵 [yw]	霺
雨米 [ym]	霼
雨一 [ya]	霽
雨里 [yl]	霾
雨目 [yo]	霿
雨乀，雨豕 [yn,yu]	靀
雨止 [yv]	靂
雨龶 [yf]	靃
雨乛 [yv]	靄
雨八 [yb]	靅
雨辶 [yz]	靆
雨三 [ys]	靇
雨人 [yr]	靈
雨夂 [yw]	靉
雨一 [ya]	靊
雨止 [yv]	靋
雨田 [yt]	靐
龶月 [fo]	青
龶 [fe]	靓
正月 [vo]	靕
立月 [lo]	靖
龶兀 [fw]	靗
龶巴 [fb]	靘
龶丨 [fl]	静
龶儿 [fe]	靚
龶人 [fr]	靛
丨一 [la]	非
⺧非 [nf]	靠
广非 [gf]	靡
一一 [aa]	面
面巳 [ms]	靤
厂面 [im]	靥
面儿 [me]	靦
面八 [mb]	靧
厂面 [im]	靨
廿丨 [nl]	革
革丁 [gd]	靪
革叉 [gi]	靫
革干 [gg]	靬
革勺 [gu]	靮
革土 [gt]	靯
革兀 [gw]	靰
革乛 [gv]	靲
革斤 [gj]	靳
革匕 [gb]	靴
革巴 [gb]	靶
革丨 [gl]	靷
革及 [gj]	靸
革内 [gn]	靹
革末 [gm]	靺
革且 [gq]	靻
革一 [ga]	靼
革半 [gb]	靽
革世 [gu]	靾
革力 [gl]	靿
革又 [gy]	鞁
革厶 [gs]	鞃
革巳 [gs]	鞄
革央 [gy]	鞅
革大 [gd]	鞇
革口 [gk]	鞈
革口 [gk]	鞊
革土 [gt]	鞋
革女 [gn]	鞍
革艮 [gg]	鞎
工革 [gg]	鞏
革辶 [gz]	鞑
革丨 [gl]	鞒
革王，革土，革壬 [gw,gt,gr]	鞓
革乛 [gv]	鞔
革更 [gg]	鞕
革女 [gn]	鞖
革月 [go]	鞘
革月 [go]	鞙
革工 [gg]	鞚
革日 [go]	鞜
革口 [gk]	鞝
革十 [gu]	鞞
革子 [gz]	鞟
革米 [gm]	鞠
革立 [gl]	鞡
革木 [gm]	鞢
革木 [gm]	鞣
土革 [tg]	鞤
革廾 [gc]	鞥
革火 [gh]	鞦
革酉 [gy]	鞧
革乛 [gv]	鞨
龴革 [sg]	鞪
革口 [gk]	鞫
革廴 [gz]	鞬
革更 [gg]	鞭
革人 [gr]	鞮
革子 [gz]	鞯
革冉，革再 [gr,gz]	鞲
革口 [gk]	鞳
革用 [gy]	鞴
革大 [gd]	鞵
舟革 [vg]	鞶
一革 [ag]	鞷
革丨 [gl]	鞸
革土 [gt]	鞺
革女 [gn]	鞻
革八 [gb]	鞼
革口 [gk]	鞽
革丶 [gd]	鞿
革口 [gk]	韂
革辶 [gz]	韃
革又 [gy]	韄
革灬 [gh]	韅
革辶 [gz]	韆
革八 [gb]	韇
革灬 [gh]	韉
革柬 [gj]	韊
乛丨 [vl]	韋
乛刃 [vr]	韌
乛丶 [vd]	韍
乛末 [vm]	韎
龹丨 [jl]	韏
乛口 [vk]	韐
乛月 [vo]	韒
十丨 [ul]	韓
乛長 [vi]	韔
乛子 [vz]	韕
乛木 [vm]	韖
乛車 [vi]	韗
乛木 [vm]	韘
日丨 [ol]	韙
乛革 [vg]	韚
乛用 [vy]	韛
乛臼 [vj]	韜
乛冉，乛再 [vr,vz]	韝
乛皿 [vm]	韞
乛丨 [vl]	韠
乛丨 [vl]	韡
乛心 [vx]	韢
乛虫 [vi]	韣
乛戍 [vu]	韤
乛八 [vb]	韥
一丨 [al]	韦
韦刃 [wr]	韧
韦丶 [wd]	韨
十韦 [uw]	韩
日韦 [ow]	韪
韦皿 [wm]	韫
韦臼 [wj]	韬
非一 [fa]	韭
丨韭 [lj]	韰
人韭 [rj]	韱
立日 [lo]	音
立巾 [lj]	韴
立冫 [ld]	韵
立口 [lk]	韶
立出 [li]	韷
立丰 [lf]	韸
立王 [lw]	韹
立央 [ly]	韺
立八 [lb]	韻
人日 [ro]	韽
士日 [uo]	韾
乡日 [xo]	響
立又 [ly]	頀
一八 [ab]	頁
丁八 [db]	頂
八 [bb]	頃
九八 [jb]	頄
工八 [gb]	項
川八 [ib]	順
干八 [gb]	頇
丿八 [pb]	須
王八 [wb]	頊
厂八 [ib]	頋
八八 [bb]	頌
十八 [ub]	頍
斤八 [jb]	頎
亠八 [wb]	頏
龴八 [sb]	預
二八 [eb]	頑
八八 [bb]	頒
屯八 [tb]	頓
由八 [yb]	頔
丨八 [lb]	頕
半八 [bb]	頖
乛八 [vb]	頗
人八 [rb]	領
正八 [vb]	頙
耒八 [lb]	頛
人八 [rb]	頜
亠八 [wb]	頝
宀八 [bb]	頞
夂八 [wb]	頟
⺈八 [db]	頠
士八 [ub]	頡
千八 [qb]	頢
臣八 [ib]	頣
匚八 [kb]	頤
亠八 [wb]	頦
丿八 [pb]	頧
习八 [xb]	頨
丷八 [bb]	頩
米八 [mb]	頪
儿八 [eb]	頫
一八 [ab]	頭
水八 [ub]	頮
丿八 [pb]	頯
夾八 [jb]	頰
丿八 [pb]	頱
廴八，壬八 [zb,rb]	頲
匕八 [bb]	頴
尹八 [yb]	頵
⺧八 [nb]	頶
人八 [rb]	頷
一八 [ab]	頸
止八 [vb]	頻
禾八 [hb]	頽
丿八 [pb]	頿
亻八 [rb]	顀
宀八 [bb]	顁
來八 [lb]	顂
火八 [hb]	顃
了八 [lb]	顄
户八 [hb]	顅
果八 [gb]	顆
亠八 [wb]	顇
匕八 [bb]	顈
日八 [ob]	題
宀八 [bb]	額
口八 [kb]	顎
冖八 [bb]	顐
戌八 [xb]	顑
禺八 [yb]	顒
山八 [eb]	顓
产八 [ib]	顔
山八 [eb]	顗
厂八 [ib]	願
又八 [yb]	顙
十八 [ub]	顛
一八 [ab]	顜
骨八 [gb]	顝
米八 [mb]	類
习八 [xb]	顟
西八 [xb]	顠
亠八，立八 [wb,lb]	顡
廿八 [nb]	顢
戊八 [wb]	顣
土八 [tb]	顤
日八 [ob]	顥
亻八 [rb]	顦
户八 [hb]	顧
一丨 [al]	顨
人八 [rb]	顩
止八 [vb]	顪
亠八 [wb]	顫
雨八 [yb]	顬
艹八 [cb]	顭
宀八 [bb]	顮
日八 [ob]	顯
止十 [vu]	顰
虍八 [hb]	顱
火八 [hb]	顲
耳八 [eb]	顳
艹八 [cb]	顴
一人 [ar]	页
丁人 [dr]	顶
人 [br]	顷
干人 [gr]	顸
工人 [gr]	项
川人 [ir]	顺
丿人 [pr]	须
王人 [wr]	顼
二人 [er]	顽
厂人 [ir]	顾
屯人 [tr]	顿
斤人 [jr]	颀
八人 [br]	颁
八人 [br]	颂
亠人 [wr]	颃
龴人 [sr]	预
丨人 [lr]	颅
人人 [rr]	领
乛人 [vr]	颇
乛人 [vr]	颈
士人 [ur]	颉
夹人 [jr]	颊
壬人，廴人 [rr,zr]	颋
人人 [rr]	颌
匕人 [br]	颍
匕人 [br]	颎
亠人 [wr]	颏
匚人 [kr]	颐
止人 [vr]	频
禾人 [hr]	颓
人人 [rr]	颔
匕人 [br]	颖
果人 [gr]	颗
日人 [or]	题
禺人 [yr]	颙
口人 [kr]	颚
山人 [er]	颛
产人 [ir]	颜
宀人 [br]	额
耳人 [er]	颞
艹人 [cr]	颟
十人 [ur]	颠
又人 [yr]	颡
日人 [or]	颢
米人 [mr]	颣
亠人 [wr]	颤
雨人 [yr]	颥
止十 [vu]	颦
艹人 [cr]	颧
几虫 [ji]	風
几丿 [jp]	颩
几牙 [jy]	颬
几口 [jk]	颭
几巳 [js]	颮
立虫 [li]	颯
几丶 [jd]	颰
几口 [jk]	颱
几刂 [jd]	颲
几口 [jk]	颳
几人 [jr]	颴
几月 [jo]	颵
几八 [jb]	颶
几火 [jh]	颷
几心 [jx]	颸
几丨 [jl]	颹
几勿 [jw]	颺
丿虫 [pi]	颻
几又 [jy]	颼
山虫 [ei]	颽
几虫 [ji]	颾
馬虫 [mi]	颿
几田 [jt]	飀
习虫 [xi]	飁
几丿 [jp]	飂
几小 [jx]	飃
西虫 [xi]	飄
犬虫 [qi]	飆
几小 [jx]	飉
几必 [jb]	飋
几虫 [ji]	飍
几乂 [jx]	风
几丿 [jp]	飏
几口 [jk]	飐
几巳 [js]	飑
立乂 [lx]	飒
几八 [jb]	飓
几心 [jx]	飔
几又 [jy]	飕
丿乂 [px]	飖
几田 [jt]	飗
西乂 [xx]	飘
犬乂 [qx]	飙
乛丨 [vl]	飛
乛丨 [vl]	飝
乛丶 [vd]	飞
人良 [rl]	食
冫良 [dl]	飡
人几 [rj]	飢
人丁 [rd]	飣
人七 [rq]	飥
人干 [rg]	飦
夕良 [xl]	飧
乡良 [xl]	飨
人屯 [rt]	飩
人壬 [rr]	飪
人夭 [ry]	飫
龹良 [jl]	飬
人力 [rl]	飭
人又 [ry]	飯
歹良 [dl]	飱
人人 [rr]	飲
人主 [rv]	飳
人口 [rk]	飴
人乍 [rv]	飵
人必 [rb]	飶
人且 [rq]	飷
人卩 [re]	飹
人良 [vl]	飺
人口 [rk]	飼
人巳 [rs]	飽
人巾 [rj]	飾
人出 [ri]	飿
人乂 [rx]	餀
人口 [rk]	餂
人乂 [rx]	餃
人口 [rk]	餄
人开 [rk]	餅
人丶 [rd]	餆
人口 [rk]	餇
冫良 [dl]	餈
人口 [rk]	餉
⺶良 [yl]	養
龹良 [jl]	餋
人耳 [re]	餌
厂良 [il]	餍
人口 [rk]	餎
人𧘇 [ry]	餏
丨良 [ll]	餐
人子 [rz]	餑
人女 [rn]	餒
人我 [rw]	餓
人甫 [rf]	餔
人夂 [rw]	餕
人一 [ra]	餖
人束 [ru]	餗
人 [rh]	餘
人巾 [rj]	餙
人月 [ro]	餚
人匕 [rb]	餛
人果 [rg]	餜
人戈 [rg]	餞
人又 [ry]	餟
人臼 [rj]	餡
人口 [rk]	餢
人电 [rd]	餣
人火 [rh]	餤
非良 [fl]	餥
人長 [ri]	餦
人女 [rn]	餧
人㠯 [rk]	館
人人 [rr]	餩
人大 [rd]	餪
人車 [ri]	餫
人月 [ro]	餬
人王 [rw]	餭
歹良 [dl]	餮
人豕 [ru]	餯
人亍 [ri]	餰
人矢 [ru]	餱
人乛 [rv]	餲
人勿 [rw]	餳
人乀 [rn]	餵
人骨 [rg]	餶
人一 [ra]	餷
人辶 [rz]	餸
人口 [rk]	餹
人寸 [rc]	餺
人灬 [rh]	餻
人米 [rm]	餼
人厶 [rg]	餽
人田 [rt]	餾
人又 [ry]	餿
人臼 [rj]	饀
人皿 [rm]	饁
人大 [rd]	饃
人又 [ry]	饅
人丨 [rl]	饆
人口 [rk]	饇
人丑 [ri]	饈
人一 [ra]	饉
人攵 [rw]	饊
人八 [rb]	饋
人八 [rb]	饌
人口 [rk]	饎
乛良 [vl]	饏
人一 [ra]	饐
人丶 [rd]	饑
人兀 [rw]	饒
亠良 [wl]	饔
口良 [kl]	饕
人丿 [rp]	饖
乡良 [xl]	饗
人一 [ra]	饘
人八 [rb]	饙
人乀，人豕 [rn,ru]	饛
厂良 [il]	饜
人丶 [rd]	饞
人龶 [rf]	饠
人八 [rb]	饡
人𧘇 [ry]	饢
饣丁 [ud]	饤
饣几 [uj]	饥
饣七 [uq]	饦
饣丿 [up]	饧
饣屯 [ut]	饨
饣气 [uq]	饩
饣壬 [ur]	饪
饣夭 [uy]	饫
饣力 [ul]	饬
饣又 [uy]	饭
饣人 [ur]	饮
饣戋 [uj]	饯
